sample	stable_mse	final_mse	gain	mapping_gate	shape_gate	scale_gate	shift_gate	pattern_entropy
522	0.3649815321	0.3649815321	0	0	0.8119884729	0.7196975946	0.8467509151	1.093685508
523	0.3657332957	0.3657332957	0	0	0.8137328029	0.7220785618	0.8476782441	1.093823791
524	0.3715849519	0.3715849519	0	0	0.8061058521	0.713968575	0.841910243	1.093836665
525	0.3969320953	0.3969320953	0	0	0.7955159545	0.7014142275	0.8316308856	1.09375751
526	0.408649534	0.408649534	0	0	0.7882111669	0.6924602389	0.8250461817	1.093571305
527	0.3987046182	0.3987046182	0	0	0.7977579832	0.7015371323	0.8310524225	1.093631983
528	0.3701352477	0.3701352477	0	0	0.7941737175	0.6971755624	0.8274617791	1.09365952
529	0.3661043048	0.3661043048	0	0	0.8043044209	0.7099425197	0.8383514881	1.093714952
530	0.3602723479	0.3602723479	0	0	0.8215470314	0.7302340269	0.852897644	1.093683004
531	0.374878943	0.374878943	0	0	0.82088691	0.7297211885	0.8521002531	1.093798637
532	0.3606308401	0.3606308401	0	0	0.813670814	0.7224556804	0.8483935595	1.093878269
533	0.3946764767	0.3946764767	0	0	0.7983855009	0.7052317858	0.8356050849	1.093775988
