sample	stable_mse	final_mse	gain	mapping_gate	shape_gate	scale_gate	shift_gate	pattern_entropy
481	0.3653876781	0.3653876781	0	0	0	0.9480007887	0.8178280592	4.121100426
482	0.3664217591	0.3664217591	0	0	0	0.9516202807	0.8259699941	4.121256351
483	0.3646885455	0.3646885455	0	0	0	0.9564419985	0.8376555443	4.121564865
484	0.3543173969	0.3543173969	0	0	0	0.9554209113	0.8332739472	4.121776581
485	0.3666283488	0.3666283488	0	0	0	0.9567132592	0.8348040581	4.121537209
486	0.367099762	0.367099762	0	0	0	0.9542182088	0.8293128014	4.121022701
487	0.3650940061	0.3650940061	0	0	0	0.9481123686	0.8162321448	4.121045589
488	0.3355664313	0.3355664313	0	0	0	0.9448148608	0.8109158874	4.121080875
489	0.3315003216	0.3315003216	0	0	0	0.9517019391	0.8279249072	4.121221066
490	0.3343125284	0.3343125284	0	0	0	0.9539400935	0.831997633	4.121520042
491	0.3497884274	0.3497884274	0	0	0	0.9584593177	0.8448002934	4.12179184
492	0.3494445384	0.3494445384	0	0	0	0.9549173713	0.8380476832	4.121889591
493	0.3400349021	0.3400349021	0	0	0	0.9525450468	0.8287565112	4.121632576
494	0.3774546087	0.3774546087	0	0	0	0.9534322023	0.8279871345	4.121303082
495	0.3648869693	0.3648869693	0	0	0	0.9481468201	0.8170686364	4.121278286
496	0.3413292468	0.3413292468	0	0	0	0.9477059245	0.8173531294	4.121413231
497	0.3335233033	0.3335233033	0	0	0	0.9511781335	0.8251121044	4.121554852
498	0.3375607133	0.3375607133	0	0	0	0.9501191974	0.8252979517	4.121994495
499	0.3456030488	0.3456030488	0	0	0	0.9541601539	0.8366057277	4.122733116
500	0.3577496707	0.3577496707	0	0	0	0.9502121806	0.8317858577	4.122701168
501	0.3609746993	0.3609746993	0	0	0	0.9469417334	0.8219031096	4.122324944
502	0.4012718201	0.4012718201	0	0	0	0.9470809102	0.8171549439	4.121384621
503	0.3912685513	0.3912685513	0	0	0	0.9451441169	0.8131561279	4.121306419
504	0.3504531384	0.3504531384	0	0	0	0.9456270933	0.8140286803	4.121587276
505	0.3334108889	0.3334108889	0	0	0	0.9462774992	0.813787818	4.121479034
506	0.3340958953	0.3340958953	0	0	0	0.9506539106	0.8242405653	4.12190485
507	0.3407486081	0.3407486081	0	0	0	0.9550358057	0.8347662091	4.122596264
508	0.355387181	0.355387181	0	0	0	0.9511137605	0.8289008141	4.122876167
509	0.3432007432	0.3432007432	0	0	0	0.9457736015	0.8162363768	4.122081757
510	0.3624021709	0.3624021709	0	0	0	0.9534518719	0.8294523954	4.121828079
